pidstr,created_at,id,text,source,user,reposts_count,comments_count,attitudes_count
4541897224498705,2020-09-07,4546637881936254,//@姚晨:写的太好太好了。@看电影阿郎,HUAWEI Mate 30 5G,"{'id': 3153593714, 'screen_name': '莫有哒', 'profile_image_url': 'https://tva2.sinaimg.cn/crop.0.0.180.180.180/bbf80572jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1604852897&ssig=deuUNBoYol', 'profile_url': 'https://m.weibo.cn/u/3153593714?uid=3153593714', 'statuses_count': 1345, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '一个老女孩。', 'gender': 'f', 'mbtype': 0, 'urank': 29, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 174, 'follow_count': 364, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww2.sinaimg.cn/orj480/bbf80572jw1e8qgp5bmzyj2050050aa8.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'china_2019': 1, 'hongkong_2019': 1, 'hongbao_2020': 2}}",0,0,0
4541897224498705,2020-09-07,4546481170679486,//@姚晨:写的太好太好了。@看电影阿郎,荣耀Magic2 魔法手机,"{'id': 1669531040, 'screen_name': '布达祎姗', 'profile_image_url': 'https://tva1.sinaimg.cn/crop.0.1.1242.1242.180/638305a0jw8eviktsr0vjj20yi0ykdjx.jpg?KID=imgbed,tva&Expires=1604852897&ssig=eSZ9icLHSB', 'profile_url': 'https://m.weibo.cn/u/1669531040?uid=1669531040', 'statuses_count': 4900, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '才貌双全', 'gender': 'f', 'mbtype': 0, 'urank': 35, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 447, 'follow_count': 338, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww1.sinaimg.cn/orj480/638305a0jw8eviktsr0vjj20yi0ykdjx.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'zongyiji': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'dailv_2018': 4}}",0,0,0
4541897224498705,2020-09-07,4546411490706740,//@姚晨:写的太好太好了。@看电影阿郎,iPhone客户端,"{'id': 6570538004, 'screen_name': '米兰达咪妹', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.512.512.180/007aFj5qly8fvkgc26g3mj30e80e8wez.jpg?KID=imgbed,tva&Expires=1604852897&ssig=SeRPnVZQGY', 'profile_url': 'https://m.weibo.cn/u/6570538004?uid=6570538004', 'statuses_count': 1580, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 4, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 230, 'follow_count': 1265, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/007aFj5qly8fvkgc26g3mj30e80e8wez.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'dailv_2018': 1, 'national_day_2018': 1, 'wusi_2019': 1, 'hongbao_2020': 2}}",0,0,0
4541879939243518,2020-09-06,4546304079046231,“走到最后的爱情，不一定是我爱你，而是我通过爱你的方式爱自己。无疾而终的爱情，也不一定是不爱你，而是发现了比爱你更好的爱自己的方式。”,iPhone客户端,"{'id': 1598838594, 'screen_name': '克洛伊陈chloechen', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/5f4c5742ly8gizu2v4vyrj20u00u0n0c.jpg?KID=imgbed,tva&Expires=1604852897&ssig=h4wlemMJuC', 'profile_url': 'https://m.weibo.cn/u/1598838594?uid=1598838594', 'statuses_count': 2565, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '自古人生最忌满，半贫半富半自安。', 'gender': 'f', 'mbtype': 11, 'urank': 21, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 146, 'follow_count': 599, 'cover_image_phone': 'https://tva3.sinaimg.cn/crop.0.0.640.640.640/4be1438djw1eyfujo67axj20hs0hsjtt.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/5f4c5742ly8gizu2v4vyrj20u00u0n0c.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'worldcup_2018': 34, 'status_visible': 1, 'hongbao_2020': 2}}",0,0,0
4541897224498705,2020-09-06,4546303856214394,//@姚晨:写的太好太好了。@看电影阿郎,iPhone客户端,"{'id': 1598838594, 'screen_name': '克洛伊陈chloechen', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/5f4c5742ly8gizu2v4vyrj20u00u0n0c.jpg?KID=imgbed,tva&Expires=1604852897&ssig=h4wlemMJuC', 'profile_url': 'https://m.weibo.cn/u/1598838594?uid=1598838594', 'statuses_count': 2565, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '自古人生最忌满，半贫半富半自安。', 'gender': 'f', 'mbtype': 11, 'urank': 21, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 146, 'follow_count': 599, 'cover_image_phone': 'https://tva3.sinaimg.cn/crop.0.0.640.640.640/4be1438djw1eyfujo67axj20hs0hsjtt.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/5f4c5742ly8gizu2v4vyrj20u00u0n0c.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'worldcup_2018': 34, 'status_visible': 1, 'hongbao_2020': 2}}",0,0,0
4541879939243518,2020-09-06,4546145588614829,转发微博,iPhone客户端,"{'id': 2212711694, 'screen_name': 'LJuncc', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/83e34d0ely8gj6iiwi9agj20u00u0q8h.jpg?KID=imgbed,tva&Expires=1604852900&ssig=qVuLP5hkAw', 'profile_url': 'https://m.weibo.cn/u/2212711694?uid=2212711694', 'statuses_count': 16, 'verified': False, 'verified_type': 220, 'close_blue_v': False, 'description': '「今でもあなたは私の光。」', 'gender': 'm', 'mbtype': 2, 'urank': 30, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 127, 'follow_count': 85, 'cover_image_phone': 'https://tva3.sinaimg.cn/crop.0.0.640.640/6ce2240djw1e9uwsjwemzj20hs0hs41z.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/83e34d0ely8gj6iiwi9agj20u00u0q8h.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'panda': 1, 'user_name_certificate': 1, 'dailv_2018': 7, 'china_2019': 1, 'hongbao_2020': 2, 'pc_new': 7}}",0,0,0
4541879939243518,2020-09-06,4546033461756962,转发微博,iPhone 7 Plus,"{'id': 5864110221, 'screen_name': '白BaiBing冰', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.1242.1242.180/006oRcWVly8ftsy2mufewj30yi0yijtg.jpg?KID=imgbed,tva&Expires=1604852900&ssig=kiwfUNjdm%2B', 'profile_url': 'https://m.weibo.cn/u/5864110221?uid=5864110221', 'statuses_count': 1457, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 12, 'urank': 4, 'mbrank': 4, 'follow_me': False, 'following': False, 'followers_count': 29, 'follow_count': 422, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/006oRcWVly8ftsy2mufewj30yi0yijtg.jpg', 'like': False, 'like_me': False, 'badge': {'panda': 1, 'user_name_certificate': 1, 'hongrenjie_2019': 1, 'dzwbqlx_2019': 1, 'gongjiri_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'school_2020': 1}}",0,0,0
4541879939243518,2020-09-05,4545884879325411,,前后2000万 OPPO R11,"{'id': 1704304265, 'screen_name': '喷噗啪', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.996.996.180/65959e89ly8g4deco8oy3j20ro0rodho.jpg?KID=imgbed,tva&Expires=1604852900&ssig=gHyBIX%2ByyE', 'profile_url': 'https://m.weibo.cn/u/1704304265?uid=1704304265', 'statuses_count': 2955, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '细雨湿流光...', 'gender': 'm', 'mbtype': 0, 'urank': 37, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 469, 'follow_count': 281, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/65959e89ly8g4deco8oy3j20ro0rodho.jpg', 'like': False, 'like_me': False, 'badge': {'gongyi_level': 1, 'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'panda': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'double11_2018': 1, 'hongbaofei_2019': 1, 'china_2019': 1, 'dzwbqlx_2019': 1, 'rrgyj_2019': 1, 'starlight_2019': 1, 'hongbao_2020': 2, 'dailv_2020': 1, 'hongrenjie_2020': 1}}",0,0,0
4541879939243518,2020-09-05,4545854721491023,转发微博,HUAWEI Mate 20,"{'id': 2758679863, 'screen_name': '烟雨没孤鸿8', 'profile_image_url': 'https://tva4.sinaimg.cn/crop.0.0.180.180.180/a46e1d37jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1604852900&ssig=Y3r677U2cw', 'profile_url': 'https://m.weibo.cn/u/2758679863?uid=2758679863', 'statuses_count': 2201, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '不以物喜 不以己悲', 'gender': 'f', 'mbtype': 0, 'urank': 18, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 170, 'follow_count': 1151, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww4.sinaimg.cn/orj480/a46e1d37jw1e8qgp5bmzyj2050050aa8.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'china_2019': 1, 'hongbao_2020': 2}}",0,0,0
4541879939243518,2020-09-05,4545784987001539,转发微博,小米9 SE,"{'id': 5287893008, 'screen_name': '血管阿姨', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.960.960.180/005LRswUly8fpm0c9hcnzj30qo0qoabg.jpg?KID=imgbed,tva&Expires=1604852900&ssig=e7xg5ryC4l', 'profile_url': 'https://m.weibo.cn/u/5287893008?uid=5287893008', 'statuses_count': 2386, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '初级游戏场景原画师', 'gender': 'f', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 203, 'follow_count': 1266, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/005LRswUly8fpm0c9hcnzj30qo0qoabg.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'dailv_2018': 4, 'hongbaofei_2019': 1, 'suishoupai_2019': 2, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'wbzy_2019': 1, 'hongbao_2020': 2}}",0,0,0
4541897224498705,2020-09-04,4545523812139874,//@姚晨:写的太好太好了。@看电影阿郎,iPhone客户端,"{'id': 2242722651, 'screen_name': '大船木修', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/85ad3b5bly8gfhnc5tfv0j20u00u0whr.jpg?KID=imgbed,tva&Expires=1604852900&ssig=4p%2B9eefONG', 'profile_url': 'https://m.weibo.cn/u/2242722651?uid=2242722651', 'statuses_count': 2302, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 14, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 463, 'follow_count': 306, 'cover_image_phone': 'https://tva4.sinaimg.cn/crop.0.0.640.640/6cf8d7ebjw1ehfr60whp7j20hs0hsacf.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/85ad3b5bly8gfhnc5tfv0j20u00u0whr.jpg', 'like': False, 'like_me': False, 'badge': {'dailv': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'super_star_2017': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2, 'dailv_2020': 1}}",0,0,0
4541897224498705,2020-09-04,4545513297550592,//@姚晨:写的太好太好了。@看电影阿郎,iPhone客户端,"{'id': 1870044737, 'screen_name': '西安尚流造型yoyo', 'profile_image_url': 'https://tva1.sinaimg.cn/crop.0.0.640.640.180/6f769e41jw8efufzq8yrsj20hs0hsq3h.jpg?KID=imgbed,tva&Expires=1604852900&ssig=MIuv6c%2FIdR', 'profile_url': 'https://m.weibo.cn/u/1870044737?uid=1870044737', 'statuses_count': 1788, 'verified': False, 'verified_type': 220, 'close_blue_v': False, 'description': '西安尚流造型金鹰店店长 美丽热线：88153600', 'gender': 'f', 'mbtype': 0, 'urank': 27, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 875, 'follow_count': 1151, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww1.sinaimg.cn/orj480/6f769e41jw8efufzq8yrsj20hs0hsq3h.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'hongbao_2020': 2}}",0,0,1
4541897224498705,2020-09-04,4545383642434010,//@姚晨: 写的太好太好了。@看电影阿郎,360安全浏览器,"{'id': 5817646074, 'screen_name': '-淡蓝色的海', 'profile_image_url': 'https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1604852905&ssig=1rfJS6lTPW', 'profile_url': 'https://m.weibo.cn/u/5817646074?uid=5817646074', 'statuses_count': 116, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'm', 'mbtype': 0, 'urank': 4, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 16, 'follow_count': 280, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ss1.sinaimg.cn/orj480/default_avatar_male_180&690', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'user_name_certificate': 1}}",0,0,1
4542080779820203,2020-09-04,4545242290980002,//@罗莎陈2020_自我管理手册:非常棒的一篇影评，即使没有看过《阿黛尔的生活》，也能理解它的精髓。 等我找来看看，再来表述自己的感受。,OPPO智能手机,"{'id': 6489737376, 'screen_name': '早点结束战斗', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.664.664.180/0075ch9uly8gh1bit64djj30ig0iggn7.jpg?KID=imgbed,tva&Expires=1604852905&ssig=NN9ZINUiNQ', 'profile_url': 'https://m.weibo.cn/u/6489737376?uid=6489737376', 'statuses_count': 1326, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '爱姐', 'gender': 'f', 'mbtype': 2, 'urank': 4, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 67, 'follow_count': 807, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/0075ch9uly8gh1bit64djj30ig0iggn7.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'dailv_2018': 7, 'qixi_2018': 1, 'wbzy_2018': 1, 'hongbao_2020': 2, 'graduation_2020': 1, 'dailv_2020': 1}}",0,0,0
4541879939243518,2020-09-04,4545226657497157,“也不是不爱你了，只是我好像找到了比爱你更好的爱自己的方式。”,小米MIX2S 全面屏,"{'id': 5296503052, 'screen_name': 'M醒一醒', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1002.1002.180/005MrAoAly8gihdyevneuj30ru0rugnm.jpg?KID=imgbed,tva&Expires=1604852905&ssig=6S2IAYbIsP', 'profile_url': 'https://m.weibo.cn/u/5296503052?uid=5296503052', 'statuses_count': 5733, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '二百年后这里什么也都不是，宇宙里有什么不是暂时', 'gender': 'f', 'mbtype': 2, 'urank': 9, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 105, 'follow_count': 599, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/9d44112bjw1f1xl1c10tuj20hs0hs0tw.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/005MrAoAly8gihdyevneuj30ru0rugnm.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'hongbaofei_2019': 1, 'status_visible': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2}}",0,0,0
4541879939243518,2020-09-03,4545039109725000,转发微博,iPhone客户端,"{'id': 6243445272, 'screen_name': 'Planckzx', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.888.888.180/006OwRkcly8gju10nprzhj30oo0oojsn.jpg?KID=imgbed,tva&Expires=1604852905&ssig=c6j9BVYg8%2F', 'profile_url': 'https://m.weibo.cn/u/6243445272?uid=6243445272', 'statuses_count': 1114, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '不妥协', 'gender': 'm', 'mbtype': 2, 'urank': 4, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 133, 'follow_count': 555, 'cover_image_phone': 'https://tva2.sinaimg.cn/crop.0.0.640.640/68f96449jw1ergqx79rw4j20hs0hswh0.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/006OwRkcly8gju10nprzhj30oo0oojsn.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'memorial_2018': 1, 'status_visible': 1, 'wusi_2019': 1, 'china_2019': 1, 'gongjiri_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'dailv_2020': 1, 'china_2020': 1}}",0,0,0
4541879939243518,2020-09-03,4545036442928462,转发微博,OPPO Reno,"{'id': 5685872652, 'screen_name': '冬眠bear', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.996.996.180/006cNldqly8gi9prjtknsj30ro0roq53.jpg?KID=imgbed,tva&Expires=1604852905&ssig=69S3oBekf8', 'profile_url': 'https://m.weibo.cn/u/5685872652?uid=5685872652', 'statuses_count': 297, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 15, 'follow_count': 290, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/6cf8d7ebjw1ehfr4xa8psj20hs0hsgpg.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/006cNldqly8gi9prjtknsj30ro0roq53.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'china_2019': 1, 'hongbao_2020': 2, 'dailv_2020': 6}}",0,0,0
4541897224498705,2020-09-03,4544863679022934,//@姚晨:写的太好太好了。@看电影阿郎,iPhone客户端,"{'id': 3518479082, 'screen_name': '菜菜kebi', 'profile_image_url': 'https://tva4.sinaimg.cn/crop.0.0.720.720.180/d1b7baeajw8ek4dyveu4oj20k00k0q4q.jpg?KID=imgbed,tva&Expires=1604852905&ssig=Uf%2FE49tCSE', 'profile_url': 'https://m.weibo.cn/u/3518479082?uid=3518479082', 'statuses_count': 834, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '猫们日常，😘ོ', 'gender': 'f', 'mbtype': 0, 'urank': 31, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 180, 'follow_count': 689, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww4.sinaimg.cn/orj480/d1b7baeajw8ek4dyveu4oj20k00k0q4q.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'panda': 1, 'user_name_certificate': 1, 'dailv_2018': 1, 'hongbaofei_2019': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2}}",0,0,0
4541897224498705,2020-09-02,4544853784398791,阿黛尔的生活//@姚晨 :写的太好太好了。@看电影阿郎,微博国际版,"{'id': 7465659395, 'screen_name': '用户746565939', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.442.442.180/0089f93dly8gicpfywki3j30ca0ca42f.jpg?KID=imgbed,tva&Expires=1604852905&ssig=A%2BSTaftMkY', 'profile_url': 'https://m.weibo.cn/u/7465659395?uid=7465659395', 'statuses_count': 12, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 0, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 1, 'follow_count': 6, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/0089f93dly8gicpfywki3j30ca0ca42f.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1}}",0,0,0
4541897224498705,2020-09-02,4544845542069408,//@姚晨:写的太好太好了。@看电影阿郎,HUAWEI P30 Pro,"{'id': 1585691867, 'screen_name': '犁子', 'profile_image_url': 'https://tva1.sinaimg.cn/crop.0.0.440.440.180/5e83bcdbjw8eqr6ygw0uzj20c80c8mxp.jpg?KID=imgbed,tva&Expires=1604852905&ssig=AEOQs6MAA%2F', 'profile_url': 'https://m.weibo.cn/u/1585691867?uid=1585691867', 'statuses_count': 3899, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '过好今天', 'gender': 'f', 'mbtype': 12, 'urank': 41, 'mbrank': 4, 'follow_me': False, 'following': False, 'followers_count': 1000, 'follow_count': 2277, 'cover_image_phone': 'https://tva4.sinaimg.cn/crop.0.0.0.640.640/6ce2240djw1e9uwue857ij20hs0hsjuk.jpg', 'avatar_hd': 'https://ww1.sinaimg.cn/orj480/5e83bcdbjw8eqr6ygw0uzj20c80c8mxp.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'zongyiji': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'worldcup_2018': 34, 'dailv_2018': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'dzwbqlx_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'dailv_2020': 5}}",0,0,0
4541879939243518,2020-09-02,4544773095163117,转发微博,nova5Pro人像超级夜景,"{'id': 5654141315, 'screen_name': '谁不想睡西条高人呢', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.996.996.180/006aEcrFly8gcsevln01gj30ro0rowg2.jpg?KID=imgbed,tva&Expires=1604852905&ssig=u7hBx9qw5b', 'profile_url': 'https://m.weibo.cn/u/5654141315?uid=5654141315', 'statuses_count': 16, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '国家一级唠嗑大赛冠军🏆', 'gender': 'f', 'mbtype': 2, 'urank': 9, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 20, 'follow_count': 108, 'cover_image_phone': 'https://tva3.sinaimg.cn/crop.0.0.640.640/6ce2240djw1e9uwsjwemzj20hs0hs41z.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/006aEcrFly8gcsevln01gj30ro0rowg2.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'hongbaofei_2019': 1, 'hongbao_2020': 2}}",0,0,1
4541879939243518,2020-09-02,4544697814750885,转发微博,HUAWEI nova 3e,"{'id': 6134326169, 'screen_name': 'jocy188', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.15.750.750.180/006H90sFly8fh6s1693x8j30ku0lpmyc.jpg?KID=imgbed,tva&Expires=1604852907&ssig=%2FiETygxThf', 'profile_url': 'https://m.weibo.cn/u/6134326169?uid=6134326169', 'statuses_count': 440, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 2, 'urank': 4, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 65, 'follow_count': 215, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/006H90sFly8fh6s1693x8j30ku0lpmyc.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'suishoupai_2019': 5, 'hongbao_2020': 2}}",0,0,0
4541879939243518,2020-09-02,4544627204425340,转发微博,HUAWEI Mate 10,"{'id': 6441077327, 'screen_name': 'yimoaweil', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.996.996.180/0071U6rZly8gib2jdlun4j30ro0roq59.jpg?KID=imgbed,tva&Expires=1604852907&ssig=wCYBxLobPK', 'profile_url': 'https://m.weibo.cn/u/6441077327?uid=6441077327', 'statuses_count': 13025, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 11, 'urank': 9, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 190, 'follow_count': 685, 'cover_image_phone': 'https://wx1.sinaimg.cn/crop.0.0.640.640.640/0071U6rZgy1gib2jszt21j30u00u0tlk.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/0071U6rZly8gib2jdlun4j30ro0roq59.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'suishoupai_2018': 1, 'super_star_2018': 1, 'dailv_2018': 1, 'suishoupai_2019': 3, 'hongrenjie_2019': 1, 'dzwbqlx_2019': 1, 'hongbao_2020': 2}}",0,0,0
